Ticker,Ex-Div Date,Dividend,Price on Ex-Date,Frequency,Annualized Yield,Scraped At Date,Currency
SVOL,2021-11-24,0.294,27.809999465942383,,,2025-12-01,USD
SVOL,2021-12-27,0.356,27.040000915527344,,,2025-12-01,USD
SVOL,2022-01-26,0.391,24.850000381469727,,,2025-12-01,USD
SVOL,2022-02-23,0.341,23.92799949645996,,,2025-12-01,USD
SVOL,2022-03-28,0.366,24.3700008392334,,,2025-12-01,USD
SVOL,2022-04-26,0.326,22.709999084472656,,,2025-12-01,USD
SVOL,2022-05-25,0.32,22.81999969482422,,,2025-12-01,USD
SVOL,2022-07-26,0.32,22.59000015258789,,,2025-12-01,USD
SVOL,2022-08-26,0.32,22.420000076293945,,,2025-12-01,USD
SVOL,2022-09-27,0.32,20.899999618530273,,,2025-12-01,USD
SVOL,2022-10-26,0.32,21.09000015258789,,,2025-12-01,USD
SVOL,2022-11-25,0.32,21.84000015258789,,,2025-12-01,USD
SVOL,2022-12-27,0.349,21.780000686645508,,,2025-12-01,USD
SVOL,2023-01-26,0.32,22.600000381469727,,,2025-12-01,USD
SVOL,2023-02-23,0.32,22.06999969482422,,,2025-12-01,USD
SVOL,2023-03-27,0.32,21.56999969482422,,,2025-12-01,USD
SVOL,2023-04-25,0.32,21.56999969482422,,,2025-12-01,USD
SVOL,2023-05-25,0.32,21.799999237060547,,,2025-12-01,USD
SVOL,2023-06-27,0.32,22.829999923706055,,,2025-12-01,USD
SVOL,2023-07-26,0.3,22.93000030517578,,,2025-12-01,USD
SVOL,2023-08-28,0.3,22.709999084472656,,,2025-12-01,USD
SVOL,2023-09-27,0.3,22.329999923706055,,,2025-12-01,USD
SVOL,2023-10-26,0.3,21.59000015258789,,,2025-12-01,USD
SVOL,2023-11-27,0.3,22.649999618530273,,,2025-12-01,USD
SVOL,2023-12-26,0.308,22.670000076293945,,,2025-12-01,USD
SVOL,2024-01-26,0.3,22.75,,,2025-12-01,USD
SVOL,2024-02-26,0.3,22.65999984741211,,,2025-12-01,USD
SVOL,2024-03-25,0.3,22.610000610351562,,,2025-12-01,USD
SVOL,2024-04-25,0.3,22.049999237060547,,,2025-12-01,USD
SVOL,2024-05-24,0.3,22.670000076293945,,,2025-12-01,USD
SVOL,2024-06-25,0.3,22.520000457763672,,,2025-12-01,USD
SVOL,2024-07-26,0.3,22.209999084472656,,,2025-12-01,USD
SVOL,2024-08-27,0.3,22.479999542236328,,,2025-12-01,USD
SVOL,2024-09-25,0.28,22.06999969482422,,,2025-12-01,USD
SVOL,2024-10-28,0.28,21.280000686645508,,,2025-12-01,USD
SVOL,2024-11-25,0.27,21.6200008392334,,,2025-12-01,USD
SVOL,2024-12-23,0.26,21.059999465942383,,,2025-12-01,USD
SVOL,2025-01-28,0.27,21.309999465942383,,,2025-12-01,USD
SVOL,2025-02-25,0.27,20.68000030517578,,,2025-12-01,USD
SVOL,2025-03-26,0.27,18.780000686645508,,,2025-12-01,USD
SVOL,2025-04-25,0.27,16.440000534057617,,,2025-12-01,USD
SVOL,2025-05-27,0.3,18.399999618530273,,,2025-12-01,USD
SVOL,2025-06-25,0.3,16.979999542236328,,,2025-12-01,USD
SVOL,2025-07-28,0.3,17.31999969482422,,,2025-12-01,USD
SVOL,2025-08-26,0.3,17.459999084472656,,,2025-12-01,USD
SVOL,2025-09-25,0.3,17.770000457763672,,,2025-12-01,USD
SVOL,2025-10-28,0.3,17.920000076293945,,,2025-12-01,USD
SVOL,2025-11-21,0.3,16.690000534057617,,,2025-12-01,USD
TSLY,2023-01-10,1.998,27.11400032043457,,,2025-12-01,USD
TSLY,2023-02-08,1.806,32.97200012207031,,,2025-12-01,USD
TSLY,2023-03-08,1.804,30.83799934387207,,,2025-12-01,USD
TSLY,2023-04-06,1.658,29.719999313354492,,,2025-12-01,USD
TSLY,2023-05-05,0.88,26.760000228881836,,,2025-12-01,USD
TSLY,2023-06-07,1.606,31.1200008392334,,,2025-12-01,USD
TSLY,2023-07-07,2.132,34.18000030517578,,,2025-12-01,USD
TSLY,2023-08-04,1.66,31.15999984741211,,,2025-12-01,USD
TSLY,2023-09-08,1.17,28.100000381469727,,,2025-12-01,USD
TSLY,2023-10-06,1.154,27.700000762939453,,,2025-12-01,USD
TSLY,2023-11-08,1.17,23.5,,,2025-12-01,USD
TSLY,2023-12-07,1.208,22.6200008392334,,,2025-12-01,USD
TSLY,2024-01-05,1.114,21.920000076293945,,,2025-12-01,USD
TSLY,2024-02-07,0.81,17.34000015258789,,,2025-12-01,USD
TSLY,2024-03-06,0.811,15.989999771118164,,,2025-12-01,USD
TSLY,2024-04-04,0.684,15.079999923706055,,,2025-12-01,USD
TSLY,2024-05-06,0.694,15.479999542236328,,,2025-12-01,USD
TSLY,2024-06-06,0.645,14.829999923706055,,,2025-12-01,USD
TSLY,2024-07-05,1.004,16.940000534057617,,,2025-12-01,USD
TSLY,2024-08-07,0.966,12.449999809265137,,,2025-12-01,USD
TSLY,2024-09-06,0.819,12.170000076293945,,,2025-12-01,USD
TSLY,2024-10-03,1.095,12.279999732971191,,,2025-12-01,USD
TSLY,2024-10-31,0.599,11.9399995803833,,,2025-12-01,USD
TSLY,2024-11-29,1.221,14.4399995803833,,,2025-12-01,USD
TSLY,2024-12-27,1.286,15.140000343322754,,,2025-12-01,USD
TSLY,2025-01-23,0.717,13.449999809265137,,,2025-12-01,USD
TSLY,2025-02-20,0.579,11.510000228881836,,,2025-12-01,USD
TSLY,2025-03-20,0.464,7.760000228881836,,,2025-12-01,USD
TSLY,2025-04-17,0.66,7.400000095367432,,,2025-12-01,USD
TSLY,2025-05-15,0.76,9.050000190734863,,,2025-12-01,USD
TSLY,2025-06-12,0.403,8.180000305175781,,,2025-12-01,USD
TSLY,2025-07-10,0.387,7.639999866485596,,,2025-12-01,USD
TSLY,2025-08-07,0.301,7.619999885559082,,,2025-12-01,USD
TSLY,2025-09-04,0.393,7.570000171661377,,,2025-12-01,USD
TSLY,2025-10-02,0.802,8.460000038146973,,,2025-12-01,USD
TSLY,2025-10-16,0.194,8.210000038146973,,,2025-12-01,USD
TSLY,2025-10-23,0.165,8.4399995803833,,,2025-12-01,USD
TSLY,2025-10-30,0.113,8.239999771118164,,,2025-12-01,USD
TSLY,2025-11-06,0.147,8.239999771118164,,,2025-12-01,USD
TSLY,2025-11-13,0.096,7.489999771118164,,,2025-12-01,USD
TSLY,2025-11-20,0.089,7.309999942779541,,,2025-12-01,USD
TSLY,2025-11-28,0.096,7.710000038146973,,,2025-12-01,USD
ULTY,2024-03-14,1.065,17.850000381469727,,,2025-12-01,USD
ULTY,2024-04-17,1.417,14.989999771118164,,,2025-12-01,USD
ULTY,2024-05-15,1.278,14.850000381469727,,,2025-12-01,USD
ULTY,2024-06-14,1.134,13.710000038146973,,,2025-12-01,USD
ULTY,2024-07-17,0.995,12.899999618530273,,,2025-12-01,USD
ULTY,2024-08-15,0.78,10.979999542236328,,,2025-12-01,USD
ULTY,2024-09-19,0.983,10.479999542236328,,,2025-12-01,USD
ULTY,2024-10-17,0.827,9.850000381469727,,,2025-12-01,USD
ULTY,2024-11-14,0.831,9.710000038146973,,,2025-12-01,USD
ULTY,2024-12-12,0.709,9.34000015258789,,,2025-12-01,USD
ULTY,2025-01-08,0.572,8.510000228881836,,,2025-12-01,USD
ULTY,2025-02-06,0.537,8.170000076293945,,,2025-12-01,USD
ULTY,2025-03-06,0.465,6.789999961853027,,,2025-12-01,USD
ULTY,2025-03-13,0.103,6.239999771118164,,,2025-12-01,USD
ULTY,2025-03-20,0.098,6.53000020980835,,,2025-12-01,USD
ULTY,2025-03-27,0.099,6.329999923706055,,,2025-12-01,USD
ULTY,2025-04-03,0.092,5.760000228881836,,,2025-12-01,USD
ULTY,2025-04-10,0.082,5.570000171661377,,,2025-12-01,USD
ULTY,2025-04-17,0.085,5.630000114440918,,,2025-12-01,USD
ULTY,2025-04-24,0.084,5.809999942779541,,,2025-12-01,USD
ULTY,2025-05-01,0.094,5.860000133514404,,,2025-12-01,USD
ULTY,2025-05-08,0.118,6.019999980926514,,,2025-12-01,USD
ULTY,2025-05-15,0.106,6.139999866485596,,,2025-12-01,USD
ULTY,2025-05-22,0.098,6.099999904632568,,,2025-12-01,USD
ULTY,2025-05-29,0.095,6.130000114440918,,,2025-12-01,USD
ULTY,2025-06-05,0.095,6.039999961853027,,,2025-12-01,USD
ULTY,2025-06-12,0.095,6.190000057220459,,,2025-12-01,USD
ULTY,2025-06-20,0.088,6.199999809265137,,,2025-12-01,USD
ULTY,2025-06-26,0.092,6.269999980926514,,,2025-12-01,USD
ULTY,2025-07-03,0.095,6.28000020980835,,,2025-12-01,USD
ULTY,2025-07-10,0.096,6.230000019073486,,,2025-12-01,USD
ULTY,2025-07-17,0.104,6.400000095367432,,,2025-12-01,USD
ULTY,2025-07-24,0.103,6.260000228881836,,,2025-12-01,USD
ULTY,2025-07-31,0.101,6.139999866485596,,,2025-12-01,USD
ULTY,2025-08-07,0.1,6.039999961853027,,,2025-12-01,USD
ULTY,2025-08-14,0.101,5.949999809265137,,,2025-12-01,USD
ULTY,2025-08-21,0.1,5.599999904632568,,,2025-12-01,USD
ULTY,2025-08-28,0.095,5.75,,,2025-12-01,USD
ULTY,2025-09-04,0.09,5.480000019073486,,,2025-12-01,USD
ULTY,2025-09-11,0.093,5.510000228881836,,,2025-12-01,USD
ULTY,2025-09-18,0.093,5.619999885559082,,,2025-12-01,USD
ULTY,2025-09-25,0.092,5.440000057220459,,,2025-12-01,USD
ULTY,2025-10-02,0.091,5.46999979019165,,,2025-12-01,USD
ULTY,2025-10-09,0.09,5.460000038146973,,,2025-12-01,USD
ULTY,2025-10-15,0.091,5.340000152587891,,,2025-12-01,USD
ULTY,2025-10-22,0.09,4.929999828338623,,,2025-12-01,USD
ULTY,2025-10-23,0.09,4.980000019073486,,,2025-12-01,USD
ULTY,2025-10-29,0.085,4.960000038146973,,,2025-12-01,USD
ULTY,2025-11-05,0.079,4.699999809265137,,,2025-12-01,USD
ULTY,2025-11-12,0.063,4.380000114440918,,,2025-12-01,USD
ULTY,2025-11-19,0.064,4.019999980926514,,,2025-12-01,USD
ULTY,2025-11-26,0.059,4.0,,,2025-12-01,USD
XDTE,2024-03-26,0.209,52.486000061035156,,,2025-12-01,USD
XDTE,2024-04-03,0.129,52.39400100708008,,,2025-12-01,USD
XDTE,2024-04-10,0.022,51.79100036621094,,,2025-12-01,USD
XDTE,2024-04-17,0.195,50.48400115966797,,,2025-12-01,USD
XDTE,2024-04-24,0.374,50.66299819946289,,,2025-12-01,USD
XDTE,2024-05-01,0.258,49.71699905395508,,,2025-12-01,USD
XDTE,2024-05-08,0.239,51.367000579833984,,,2025-12-01,USD
XDTE,2024-05-15,0.344,52.220001220703125,,,2025-12-01,USD
XDTE,2024-05-22,0.133,52.220001220703125,,,2025-12-01,USD
XDTE,2024-05-30,0.163,51.448001861572266,,,2025-12-01,USD
XDTE,2024-06-06,0.111,52.17900085449219,,,2025-12-01,USD
XDTE,2024-06-13,0.203,52.7760009765625,,,2025-12-01,USD
XDTE,2024-06-20,0.225,52.720001220703125,,,2025-12-01,USD
XDTE,2024-06-27,0.264,52.70000076293945,,,2025-12-01,USD
XDTE,2024-07-03,0.215,52.70000076293945,,,2025-12-01,USD
XDTE,2024-07-11,0.237,52.698001861572266,,,2025-12-01,USD
XDTE,2024-07-18,0.201,52.290000915527344,,,2025-12-01,USD
XDTE,2024-07-25,0.241,51.09000015258789,,,2025-12-01,USD
XDTE,2024-08-01,0.351,51.34000015258789,,,2025-12-01,USD
XDTE,2024-08-08,0.412,50.099998474121094,,,2025-12-01,USD
XDTE,2024-08-15,0.387,52.09000015258789,,,2025-12-01,USD
XDTE,2024-08-22,0.388,51.81999969482422,,,2025-12-01,USD
XDTE,2024-08-29,0.261,51.97999954223633,,,2025-12-01,USD
XDTE,2024-09-05,0.312,50.880001068115234,,,2025-12-01,USD
XDTE,2024-09-12,0.335,51.33000183105469,,,2025-12-01,USD
XDTE,2024-09-19,0.199,52.400001525878906,,,2025-12-01,USD
XDTE,2024-09-26,0.188,52.58000183105469,,,2025-12-01,USD
XDTE,2024-10-03,0.229,52.060001373291016,,,2025-12-01,USD
XDTE,2024-10-10,0.202,52.459999084472656,,,2025-12-01,USD
XDTE,2024-10-17,0.217,52.6349983215332,,,2025-12-01,USD
XDTE,2024-10-24,0.239,52.15999984741211,,,2025-12-01,USD
XDTE,2024-10-31,0.155,51.349998474121094,,,2025-12-01,USD
XDTE,2024-11-07,0.214,53.38999938964844,,,2025-12-01,USD
XDTE,2024-11-14,0.274,53.11000061035156,,,2025-12-01,USD
XDTE,2024-11-21,0.258,52.599998474121094,,,2025-12-01,USD
XDTE,2024-11-27,0.186,52.95000076293945,,,2025-12-01,USD
XDTE,2024-12-05,0.235,53.33000183105469,,,2025-12-01,USD
XDTE,2024-12-12,0.154,53.099998474121094,,,2025-12-01,USD
XDTE,2024-12-19,0.642,51.06999969482422,,,2025-12-01,USD
XDTE,2024-12-26,0.606,51.13999938964844,,,2025-12-01,USD
XDTE,2025-01-02,0.336,49.70000076293945,,,2025-12-01,USD
XDTE,2025-01-08,0.19,49.970001220703125,,,2025-12-01,USD
XDTE,2025-01-16,0.368,49.86000061035156,,,2025-12-01,USD
XDTE,2025-01-23,0.214,51.06999969482422,,,2025-12-01,USD
XDTE,2025-01-30,0.255,50.40999984741211,,,2025-12-01,USD
XDTE,2025-02-06,0.178,50.38999938964844,,,2025-12-01,USD
XDTE,2025-02-13,0.234,50.2599983215332,,,2025-12-01,USD
XDTE,2025-02-20,0.22,50.150001525878906,,,2025-12-01,USD
XDTE,2025-02-27,0.203,47.959999084472656,,,2025-12-01,USD
XDTE,2025-03-06,0.142,46.75,,,2025-12-01,USD
XDTE,2025-03-13,0.244,44.90999984741211,,,2025-12-01,USD
XDTE,2025-03-20,0.325,45.9900016784668,,,2025-12-01,USD
XDTE,2025-03-27,0.211,46.099998474121094,,,2025-12-01,USD
XDTE,2025-04-03,0.275,43.20000076293945,,,2025-12-01,USD
XDTE,2025-04-10,0.217,39.88999938964844,,,2025-12-01,USD
XDTE,2025-04-16,0.236,39.959999084472656,,,2025-12-01,USD
XDTE,2025-04-24,0.343,40.95000076293945,,,2025-12-01,USD
XDTE,2025-05-01,0.255,41.56999969482422,,,2025-12-01,USD
XDTE,2025-05-08,0.336,41.849998474121094,,,2025-12-01,USD
XDTE,2025-05-15,0.24,43.58000183105469,,,2025-12-01,USD
XDTE,2025-05-22,0.212,42.814998626708984,,,2025-12-01,USD
XDTE,2025-05-29,0.207,43.099998474121094,,,2025-12-01,USD
XDTE,2025-06-05,0.249,43.02000045776367,,,2025-12-01,USD
XDTE,2025-06-12,0.193,43.619998931884766,,,2025-12-01,USD
XDTE,2025-06-18,0.223,43.02000045776367,,,2025-12-01,USD
XDTE,2025-06-26,0.269,43.75,,,2025-12-01,USD
XDTE,2025-07-02,0.247,44.08000183105469,,,2025-12-01,USD
XDTE,2025-07-10,0.254,44.185001373291016,,,2025-12-01,USD
XDTE,2025-07-17,0.256,44.08000183105469,,,2025-12-01,USD
XDTE,2025-07-24,0.254,44.31999969482422,,,2025-12-01,USD
XDTE,2025-07-31,0.254,44.02000045776367,,,2025-12-01,USD
XDTE,2025-08-07,0.257,43.69499969482422,,,2025-12-01,USD
XDTE,2025-08-14,0.25,44.23500061035156,,,2025-12-01,USD
XDTE,2025-08-21,0.254,43.47999954223633,,,2025-12-01,USD
XDTE,2025-08-28,0.212,44.06999969482422,,,2025-12-01,USD
XDTE,2025-09-04,0.213,43.7400016784668,,,2025-12-01,USD
XDTE,2025-09-11,0.21,44.040000915527344,,,2025-12-01,USD
XDTE,2025-09-18,0.21,44.279998779296875,,,2025-12-01,USD
XDTE,2025-09-25,0.169,43.75,,,2025-12-01,USD
XDTE,2025-10-02,0.171,44.14500045776367,,,2025-12-01,USD
XDTE,2025-10-09,0.212,44.040000915527344,,,2025-12-01,USD
XDTE,2025-10-16,0.212,43.14500045776367,,,2025-12-01,USD
XDTE,2025-10-23,0.206,43.65999984741211,,,2025-12-01,USD
XDTE,2025-10-30,0.251,44.06999969482422,,,2025-12-01,USD
XDTE,2025-11-06,0.211,43.41999816894531,,,2025-12-01,USD
XDTE,2025-11-13,0.217,43.27000045776367,,,2025-12-01,USD
XDTE,2025-11-20,0.269,41.970001220703125,,,2025-12-01,USD
XDTE,2025-11-26,0.208,43.380001068115234,,,2025-12-01,USD
YMAX,2024-02-15,0.534,20.690000534057617,,,2025-12-01,USD
YMAX,2024-03-14,0.568,20.899999618530273,,,2025-12-01,USD
YMAX,2024-04-17,0.632,19.920000076293945,,,2025-12-01,USD
YMAX,2024-05-15,0.732,20.059999465942383,,,2025-12-01,USD
YMAX,2024-06-14,0.73,19.59000015258789,,,2025-12-01,USD
YMAX,2024-07-17,0.652,19.209999084472656,,,2025-12-01,USD
YMAX,2024-08-15,0.591,17.649999618530273,,,2025-12-01,USD
YMAX,2024-09-19,0.227,17.719999313354492,,,2025-12-01,USD
YMAX,2024-09-26,0.222,17.809999465942383,,,2025-12-01,USD
YMAX,2024-10-03,0.208,17.299999237060547,,,2025-12-01,USD
YMAX,2024-10-10,0.204,17.43000030517578,,,2025-12-01,USD
YMAX,2024-10-17,0.175,17.329999923706055,,,2025-12-01,USD
YMAX,2024-10-24,0.227,17.31999969482422,,,2025-12-01,USD
YMAX,2024-10-31,0.225,16.920000076293945,,,2025-12-01,USD
YMAX,2024-11-07,0.12,17.709999084472656,,,2025-12-01,USD
YMAX,2024-11-14,0.152,17.6200008392334,,,2025-12-01,USD
YMAX,2024-11-21,0.244,18.1299991607666,,,2025-12-01,USD
YMAX,2024-11-29,0.306,18.1200008392334,,,2025-12-01,USD
YMAX,2024-12-05,0.238,18.399999618530273,,,2025-12-01,USD
YMAX,2024-12-12,0.123,18.25,,,2025-12-01,USD
YMAX,2024-12-19,0.139,17.290000915527344,,,2025-12-01,USD
YMAX,2024-12-27,0.245,17.299999237060547,,,2025-12-01,USD
YMAX,2025-01-03,0.181,17.25,,,2025-12-01,USD
YMAX,2025-01-08,0.14,16.729999542236328,,,2025-12-01,USD
YMAX,2025-01-16,0.112,16.510000228881836,,,2025-12-01,USD
YMAX,2025-01-23,0.172,16.959999084472656,,,2025-12-01,USD
YMAX,2025-01-30,0.147,16.709999084472656,,,2025-12-01,USD
YMAX,2025-02-06,0.194,16.479999542236328,,,2025-12-01,USD
YMAX,2025-02-13,0.15,16.639999389648438,,,2025-12-01,USD
YMAX,2025-02-20,0.185,16.59000015258789,,,2025-12-01,USD
YMAX,2025-02-27,0.133,14.760000228881836,,,2025-12-01,USD
YMAX,2025-03-06,0.241,14.289999961853027,,,2025-12-01,USD
YMAX,2025-03-13,0.1,13.59000015258789,,,2025-12-01,USD
YMAX,2025-03-20,0.153,13.960000038146973,,,2025-12-01,USD
YMAX,2025-03-27,0.132,13.90999984741211,,,2025-12-01,USD
YMAX,2025-04-03,0.178,12.75,,,2025-12-01,USD
YMAX,2025-04-10,0.129,12.319999694824219,,,2025-12-01,USD
YMAX,2025-04-17,0.133,12.520000457763672,,,2025-12-01,USD
YMAX,2025-04-24,0.137,13.069999694824219,,,2025-12-01,USD
YMAX,2025-05-01,0.174,13.15999984741211,,,2025-12-01,USD
YMAX,2025-05-08,0.168,13.300000190734863,,,2025-12-01,USD
YMAX,2025-05-15,0.191,13.75,,,2025-12-01,USD
YMAX,2025-05-22,0.186,13.600000381469727,,,2025-12-01,USD
YMAX,2025-05-29,0.215,13.520000457763672,,,2025-12-01,USD
YMAX,2025-06-05,0.172,13.350000381469727,,,2025-12-01,USD
YMAX,2025-06-12,0.18,13.520000457763672,,,2025-12-01,USD
YMAX,2025-06-20,0.142,13.380000114440918,,,2025-12-01,USD
YMAX,2025-06-26,0.155,13.649999618530273,,,2025-12-01,USD
YMAX,2025-07-03,0.157,13.75,,,2025-12-01,USD
YMAX,2025-07-10,0.135,13.779999732971191,,,2025-12-01,USD
YMAX,2025-07-17,0.104,13.979999542236328,,,2025-12-01,USD
YMAX,2025-07-24,0.184,13.770000457763672,,,2025-12-01,USD
YMAX,2025-07-31,0.165,13.5600004196167,,,2025-12-01,USD
YMAX,2025-08-07,0.145,13.15999984741211,,,2025-12-01,USD
YMAX,2025-08-14,0.11,13.109999656677246,,,2025-12-01,USD
YMAX,2025-08-21,0.162,12.5600004196167,,,2025-12-01,USD
YMAX,2025-08-28,0.137,12.800000190734863,,,2025-12-01,USD
YMAX,2025-09-04,0.109,12.550000190734863,,,2025-12-01,USD
YMAX,2025-09-11,0.132,12.65999984741211,,,2025-12-01,USD
YMAX,2025-09-18,0.129,12.859999656677246,,,2025-12-01,USD
YMAX,2025-09-25,0.082,12.600000381469727,,,2025-12-01,USD
YMAX,2025-10-02,0.14,12.850000381469727,,,2025-12-01,USD
YMAX,2025-10-09,0.147,12.979999542236328,,,2025-12-01,USD
YMAX,2025-10-15,0.174,12.600000381469727,,,2025-12-01,USD
YMAX,2025-10-22,0.157,12.140000343322754,,,2025-12-01,USD
YMAX,2025-10-23,0.157,12.270000457763672,,,2025-11-07,USD
YMAX,2025-10-29,0.194,12.270000457763672,,,2025-12-01,USD
YMAX,2025-11-05,0.174,11.579999923706055,,,2025-12-01,USD
YMAX,2025-11-12,0.151,11.270000457763672,,,2025-12-01,USD
YMAX,2025-11-19,0.13,10.479999542236328,,,2025-12-01,USD
YMAX,2025-11-26,0.101,10.5600004196167,,,2025-12-01,USD
